date	id_county	county	id_state	state	size	population	density	demography_1	no_cases	cases_m	cases_w	A00-A04	A05-A14	A15-A34	A35-A59	A60-A79	A80+	no_infected	no_deceased
2020-03-16	11008	SK Berlin Neukölln	11.0	Berlin				0.19	2	1	0	0	0	0	2	0	0	2	0
2020-03-17	11008	SK Berlin Neukölln	11.0	Berlin				0.19	6	3	0	0	0	4	2	0	0	6	0
2020-03-18	11008	SK Berlin Neukölln	11.0	Berlin				0.19	11	5	0	0	0	4	7	0	0	11	0
2020-03-19	11008	SK Berlin Neukölln	11.0	Berlin				0.19	24	11	0	0	0	9	9	6	0	24	0
2020-03-20	11008	SK Berlin Neukölln	11.0	Berlin				0.19	13	8	0	0	0	3	9	1	0	13	0
2020-03-10	11009	SK Berlin Treptow-Köpenick	11.0	Berlin				0.19	3	1	0	0	0	2	1	0	0	3	0
2020-03-12	11009	SK Berlin Treptow-Köpenick	11.0	Berlin				0.19	3	3	0	0	0	1	2	0	0	3	0
2020-03-13	11009	SK Berlin Treptow-Köpenick	11.0	Berlin				0.19	3	3	0	0	0	1	2	0	0	3	0
2020-03-16	11009	SK Berlin Treptow-Köpenick	11.0	Berlin				0.19	4	2	0	0	0	2	2	0	0	4	0
2020-03-17	11009	SK Berlin Treptow-Köpenick	11.0	Berlin				0.19	9	6	0	0	1	4	4	0	0	9	0
2020-03-18	11009	SK Berlin Treptow-Köpenick	11.0	Berlin				0.19	8	3	0	0	0	2	5	1	0	8	0
2020-03-19	11009	SK Berlin Treptow-Köpenick	11.0	Berlin				0.19	12	10	0	0	0	2	8	1	1	12	0
2020-03-20	11009	SK Berlin Treptow-Köpenick	11.0	Berlin				0.19	9	8	0	0	0	5	4	0	0	9	0
2020-03-03	11010	SK Berlin Marzahn-Hellersdorf	11.0	Berlin				0.19	1	1	0	0	0	0	1	0	0	1	0
2020-03-09	11010	SK Berlin Marzahn-Hellersdorf	11.0	Berlin				0.19	1	0	0	0	0	0	0	1	0	1	0
2020-03-10	11010	SK Berlin Marzahn-Hellersdorf	11.0	Berlin				0.19	1	0	0	0	0	0	0	1	0	1	0
2020-03-12	11010	SK Berlin Marzahn-Hellersdorf	11.0	Berlin				0.19	1	0	0	0	0	0	1	0	0	1	0
2020-03-14	11010	SK Berlin Marzahn-Hellersdorf	11.0	Berlin				0.19	4	3	0	0	0	0	4	0	0	4	0
2020-03-15	11010	SK Berlin Marzahn-Hellersdorf	11.0	Berlin				0.19	2	1	0	0	0	0	1	1	0	2	0
2020-03-16	11010	SK Berlin Marzahn-Hellersdorf	11.0	Berlin				0.19	1	0	0	0	1	0	0	0	0	1	0
2020-03-17	11010	SK Berlin Marzahn-Hellersdorf	11.0	Berlin				0.19	6	3	0	0	1	0	5	0	0	6	0
2020-03-18	11010	SK Berlin Marzahn-Hellersdorf	11.0	Berlin				0.19	3	3	0	0	0	1	1	0	1	3	0
2020-03-19	11010	SK Berlin Marzahn-Hellersdorf	11.0	Berlin				0.19	4	2	0	0	0	0	1	3	0	4	0
2020-03-20	11010	SK Berlin Marzahn-Hellersdorf	11.0	Berlin				0.19	2	1	0	0	0	1	1	0	0	2	0
2020-03-09	11011	SK Berlin Lichtenberg	11.0	Berlin				0.19	3	2	0	0	0	0	3	0	0	3	0
2020-03-10	11011	SK Berlin Lichtenberg	11.0	Berlin				0.19	2	2	0	0	0	2	0	0	0	2	0
2020-03-11	11011	SK Berlin Lichtenberg	11.0	Berlin				0.19	1	0	0	0	0	0	1	0	0	1	0
2020-03-13	11011	SK Berlin Lichtenberg	11.0	Berlin				0.19	1	0	0	0	0	1	0	0	0	1	0
2020-03-16	11011	SK Berlin Lichtenberg	11.0	Berlin				0.19	5	3	0	0	0	1	3	0	1	5	0
2020-03-17	11011	SK Berlin Lichtenberg	11.0	Berlin				0.19	6	4	0	0	0	2	4	0	0	6	0
2020-03-18	11011	SK Berlin Lichtenberg	11.0	Berlin				0.19	7	1	0	0	0	1	4	1	1	7	0
2020-03-19	11011	SK Berlin Lichtenberg	11.0	Berlin				0.19	7	5	0	0	1	1	3	2	0	7	0
2020-03-20	11011	SK Berlin Lichtenberg	11.0	Berlin				0.19	3	2	0	0	0	1	1	1	0	3	0
2020-03-05	11012	SK Berlin Reinickendorf	11.0	Berlin				0.19	2	1	0	0	0	0	2	0	0	2	0
2020-03-09	11012	SK Berlin Reinickendorf	11.0	Berlin				0.19	1	1	0	0	0	1	0	0	0	1	0
2020-03-11	11012	SK Berlin Reinickendorf	11.0	Berlin				0.19	2	1	0	1	0	0	1	0	0	2	0
2020-03-12	11012	SK Berlin Reinickendorf	11.0	Berlin				0.19	4	3	0	0	0	1	3	0	0	4	0
2020-03-13	11012	SK Berlin Reinickendorf	11.0	Berlin				0.19	2	1	0	0	0	1	1	0	0	2	0
2020-03-14	11012	SK Berlin Reinickendorf	11.0	Berlin				0.19	1	1	0	0	0	0	0	1	0	1	0
2020-03-16	11012	SK Berlin Reinickendorf	11.0	Berlin				0.19	7	4	0	0	0	2	3	2	0	7	0
2020-03-17	11012	SK Berlin Reinickendorf	11.0	Berlin				0.19	3	1	0	0	0	1	2	0	0	3	0
2020-03-18	11012	SK Berlin Reinickendorf	11.0	Berlin				0.19	10	5	0	0	1	3	6	0	0	10	0
2020-03-19	11012	SK Berlin Reinickendorf	11.0	Berlin				0.19	12	7	0	0	3	1	6	0	2	11	1
2020-03-20	11012	SK Berlin Reinickendorf	11.0	Berlin				0.19	14	8	0	0	9	2	3	0	0	14	0
2020-03-15	12051	SK Brandenburg a.d.Havel	12.0	Brandenburg	229.72	71886.0	312.9287828660978	0.27	2	2	0	0	0	2	0	0	0	2	0
2020-03-17	12051	SK Brandenburg a.d.Havel	12.0	Brandenburg	229.72	71886.0	312.9287828660978	0.27	1	1	0	0	0	0	1	0	0	1	0
2020-03-11	12052	SK Cottbus	12.0	Brandenburg	165.62	101036.0	610.0470957613816	0.25	3	2	0	0	0	2	0	1	0	3	0
2020-03-12	12052	SK Cottbus	12.0	Brandenburg	165.62	101036.0	610.0470957613816	0.25	5	3	0	0	0	1	3	1	0	5	0
2020-03-13	12052	SK Cottbus	12.0	Brandenburg	165.62	101036.0	610.0470957613816	0.25	4	3	0	1	0	0	2	1	0	4	0
2020-03-14	12052	SK Cottbus	12.0	Brandenburg	165.62	101036.0	610.0470957613816	0.25	1	0	0	0	0	0	1	0	0	1	0
2020-03-16	12052	SK Cottbus	12.0	Brandenburg	165.62	101036.0	610.0470957613816	0.25	3	2	0	0	0	0	0	3	0	3	0
2020-03-17	12052	SK Cottbus	12.0	Brandenburg	165.62	101036.0	610.0470957613816	0.25	1	1	0	0	0	0	1	0	0	1	0
2020-03-19	12052	SK Cottbus	12.0	Brandenburg	165.62	101036.0	610.0470957613816	0.25	3	3	0	0	0	1	1	1	0	3	0
2020-03-17	12053	SK Frankfurt (Oder)	12.0	Brandenburg	147.85	58237.0	393.892458572878	0.25	1	0	0	0	0	0	1	0	0	1	0
2020-03-18	12053	SK Frankfurt (Oder)	12.0	Brandenburg	147.85	58237.0	393.892458572878	0.25	1	1	0	0	0	0	1	0	0	1	0
2020-03-19	12053	SK Frankfurt (Oder)	12.0	Brandenburg	147.85	58237.0	393.892458572878	0.25	1	1	0	0	0	1	0	0	0	1	0
2020-03-17	12054	SK Potsdam	12.0	Brandenburg	188.26	175710.0	933.3368745352172	0.2	10	8	0	0	0	2	6	2	0	10	0
2020-03-18	12054	SK Potsdam	12.0	Brandenburg	188.26	175710.0	933.3368745352172	0.2	3	3	0	0	0	1	1	1	0	3	0
2020-03-19	12054	SK Potsdam	12.0	Brandenburg	188.26	175710.0	933.3368745352172	0.2	9	6	0	0	0	4	4	1	0	9	0
2020-03-10	12060	LK Barnim	12.0	Brandenburg	1479.6699999999994	180864.0	122.23265998499669	0.23	2	1	0	0	0	0	1	1	0	2	0
2020-03-11	12060	LK Barnim	12.0	Brandenburg	1479.6699999999994	180864.0	122.23265998499669	0.23	2	1	0	0	0	0	2	0	0	2	0
2020-03-12	12060	LK Barnim	12.0	Brandenburg	1479.6699999999994	180864.0	122.23265998499669	0.23	3	2	0	0	0	0	2	1	0	3	0
2020-03-13	12060	LK Barnim	12.0	Brandenburg	1479.6699999999994	180864.0	122.23265998499669	0.23	2	1	0	0	0	0	2	0	0	2	0
2020-03-15	12060	LK Barnim	12.0	Brandenburg	1479.6699999999994	180864.0	122.23265998499669	0.23	5	1	0	0	0	2	2	1	0	5	0
2020-03-16	12060	LK Barnim	12.0	Brandenburg	1479.6699999999994	180864.0	122.23265998499669	0.23	4	2	0	0	0	0	1	3	0	4	0
2020-03-17	12060	LK Barnim	12.0	Brandenburg	1479.6699999999994	180864.0	122.23265998499669	0.23	3	1	0	0	0	1	2	0	0	3	0
2020-03-18	12060	LK Barnim	12.0	Brandenburg	1479.6699999999994	180864.0	122.23265998499669	0.23	2	0	0	0	0	0	1	1	0	2	0
2020-03-19	12060	LK Barnim	12.0	Brandenburg	1479.6699999999994	180864.0	122.23265998499669	0.23	6	3	0	0	0	0	5	1	0	6	0
2020-03-12	12061	LK Dahme-Spreewald	12.0	Brandenburg	2274.48	167319.0	73.56362773029441	0.24	1	1	0	0	0	0	1	0	0	1	0
2020-03-13	12061	LK Dahme-Spreewald	12.0	Brandenburg	2274.48	167319.0	73.56362773029441	0.24	1	1	0	0	0	0	1	0	0	1	0
2020-03-14	12061	LK Dahme-Spreewald	12.0	Brandenburg	2274.48	167319.0	73.56362773029441	0.24	2	1	0	0	0	1	1	0	0	2	0
2020-03-15	12061	LK Dahme-Spreewald	12.0	Brandenburg	2274.48	167319.0	73.56362773029441	0.24	2	1	0	0	0	0	0	2	0	2	0
2020-03-16	12061	LK Dahme-Spreewald	12.0	Brandenburg	2274.48	167319.0	73.56362773029441	0.24	4	3	0	0	0	1	3	0	0	4	0
2020-03-17	12061	LK Dahme-Spreewald	12.0	Brandenburg	2274.48	167319.0	73.56362773029441	0.24	2	1	0	0	0	0	2	0	0	2	0
2020-03-19	12061	LK Dahme-Spreewald	12.0	Brandenburg	2274.48	167319.0	73.56362773029441	0.24	2	1	0	0	0	0	1	1	0	2	0
2020-03-20	12061	LK Dahme-Spreewald	12.0	Brandenburg	2274.48	167319.0	73.56362773029441	0.24	2	1	0	0	0	2	0	0	0	2	0
2020-03-09	12062	LK Elbe-Elster	12.0	Brandenburg	1899.57	103455.0	54.4623256842338	0.27	1	1	0	0	0	1	0	0	0	1	0
2020-03-10	12062	LK Elbe-Elster	12.0	Brandenburg	1899.57	103455.0	54.4623256842338	0.27	2	2	0	0	0	0	2	0	0	2	0
2020-03-12	12062	LK Elbe-Elster	12.0	Brandenburg	1899.57	103455.0	54.4623256842338	0.27	2	2	0	0	0	0	1	1	0	2	0
2020-03-17	12062	LK Elbe-Elster	12.0	Brandenburg	1899.57	103455.0	54.4623256842338	0.27	1	1	0	0	0	0	0	1	0	1	0
2020-03-18	12062	LK Elbe-Elster	12.0	Brandenburg	1899.57	103455.0	54.4623256842338	0.27	1	1	0	0	0	0	1	0	0	1	0
2020-03-20	12062	LK Elbe-Elster	12.0	Brandenburg	1899.57	103455.0	54.4623256842338	0.27	1	0	0	0	0	0	1	0	0	1	0
2020-03-05	12063	LK Havelland	12.0	Brandenburg	1727.29	160710.0	93.04170116193576	0.22	1	0	0	0	0	0	1	0	0	1	0
2020-03-08	12063	LK Havelland	12.0	Brandenburg	1727.29	160710.0	93.04170116193576	0.22	1	1	0	0	0	0	0	1	0	1	0
2020-03-09	12063	LK Havelland	12.0	Brandenburg	1727.29	160710.0	93.04170116193576	0.22	1	1	0	0	0	1	0	0	0	1	0
2020-03-12	12063	LK Havelland	12.0	Brandenburg	1727.29	160710.0	93.04170116193576	0.22	1	0	0	0	0	1	0	0	0	1	0
2020-03-13	12063	LK Havelland	12.0	Brandenburg	1727.29	160710.0	93.04170116193576	0.22	2	1	0	0	0	1	1	0	0	2	0
2020-03-16	12063	LK Havelland	12.0	Brandenburg	1727.29	160710.0	93.04170116193576	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-17	12063	LK Havelland	12.0	Brandenburg	1727.29	160710.0	93.04170116193576	0.22	1	0	0	0	0	0	1	0	0	1	0
2020-03-20	12063	LK Havelland	12.0	Brandenburg	1727.29	160710.0	93.04170116193576	0.22	2	1	0	0	0	0	2	0	0	2	0
2020-03-10	12064	LK Märkisch-Oderland	12.0	Brandenburg	2158.67	192921.0	89.37030671663571	0.23	3	2	0	0	0	2	1	0	0	3	0
2020-03-11	12064	LK Märkisch-Oderland	12.0	Brandenburg	2158.67	192921.0	89.37030671663571	0.23	1	0	0	0	0	0	1	0	0	1	0
2020-03-12	12064	LK Märkisch-Oderland	12.0	Brandenburg	2158.67	192921.0	89.37030671663571	0.23	3	1	0	0	1	0	2	0	0	3	0
2020-03-13	12064	LK Märkisch-Oderland	12.0	Brandenburg	2158.67	192921.0	89.37030671663571	0.23	4	3	0	0	0	0	2	2	0	4	0
2020-03-14	12064	LK Märkisch-Oderland	12.0	Brandenburg	2158.67	192921.0	89.37030671663571	0.23	3	3	0	0	0	0	2	1	0	3	0
2020-03-15	12064	LK Märkisch-Oderland	12.0	Brandenburg	2158.67	192921.0	89.37030671663571	0.23	2	1	0	0	0	0	2	0	0	2	0
2020-03-16	12064	LK Märkisch-Oderland	12.0	Brandenburg	2158.67	192921.0	89.37030671663571	0.23	1	1	0	0	0	0	1	0	0	1	0
2020-03-17	12064	LK Märkisch-Oderland	12.0	Brandenburg	2158.67	192921.0	89.37030671663571	0.23	6	4	0	0	0	1	5	0	0	6	0
2020-03-01	12065	LK Oberhavel	12.0	Brandenburg	1808.16	209893.0	116.08098840810548	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-12	12065	LK Oberhavel	12.0	Brandenburg	1808.16	209893.0	116.08098840810548	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-13	12065	LK Oberhavel	12.0	Brandenburg	1808.16	209893.0	116.08098840810548	0.22	2	2	0	0	1	0	1	0	0	2	0
2020-03-15	12065	LK Oberhavel	12.0	Brandenburg	1808.16	209893.0	116.08098840810548	0.22	2	0	0	0	0	0	1	1	0	2	0
2020-03-16	12065	LK Oberhavel	12.0	Brandenburg	1808.16	209893.0	116.08098840810548	0.22	3	1	0	0	0	0	2	1	0	3	0
2020-03-17	12065	LK Oberhavel	12.0	Brandenburg	1808.16	209893.0	116.08098840810548	0.22	4	3	0	0	0	0	4	0	0	4	0
2020-03-18	12065	LK Oberhavel	12.0	Brandenburg	1808.16	209893.0	116.08098840810548	0.22	4	3	0	0	0	0	3	1	0	4	0
2020-03-19	12065	LK Oberhavel	12.0	Brandenburg	1808.16	209893.0	116.08098840810548	0.22	5	2	0	0	0	2	1	2	0	5	0
2020-03-20	12065	LK Oberhavel	12.0	Brandenburg	1808.16	209893.0	116.08098840810548	0.22	1	0	0	0	0	0	0	1	0	1	0
2020-03-09	12066	LK Oberspreewald-Lausitz	12.0	Brandenburg	1223.0699999999995	111122.0	90.85497968227496	0.28	1	0	0	0	0	0	1	0	0	1	0
2020-03-10	12066	LK Oberspreewald-Lausitz	12.0	Brandenburg	1223.0699999999995	111122.0	90.85497968227496	0.28	1	1	0	0	0	0	0	1	0	1	0
2020-03-16	12066	LK Oberspreewald-Lausitz	12.0	Brandenburg	1223.0699999999995	111122.0	90.85497968227496	0.28	2	1	0	0	0	0	2	0	0	2	0
2020-03-17	12066	LK Oberspreewald-Lausitz	12.0	Brandenburg	1223.0699999999995	111122.0	90.85497968227496	0.28	1	1	0	0	0	0	1	0	0	1	0
2020-03-10	12067	LK Oder-Spree	12.0	Brandenburg	2256.76	178347.0	79.02789840302027	0.26	1	0	0	0	0	0	1	0	0	1	0
2020-03-11	12067	LK Oder-Spree	12.0	Brandenburg	2256.76	178347.0	79.02789840302027	0.26	1	0	0	0	0	1	0	0	0	1	0
2020-03-12	12067	LK Oder-Spree	12.0	Brandenburg	2256.76	178347.0	79.02789840302027	0.26	1	0	0	0	0	0	0	1	0	1	0
2020-03-13	12067	LK Oder-Spree	12.0	Brandenburg	2256.76	178347.0	79.02789840302027	0.26	1	0	0	0	0	1	0	0	0	1	0
2020-03-14	12067	LK Oder-Spree	12.0	Brandenburg	2256.76	178347.0	79.02789840302027	0.26	1	0	0	0	0	1	0	0	0	1	0
2020-03-15	12067	LK Oder-Spree	12.0	Brandenburg	2256.76	178347.0	79.02789840302027	0.26	5	3	0	0	0	5	0	0	0	5	0
2020-03-17	12067	LK Oder-Spree	12.0	Brandenburg	2256.76	178347.0	79.02789840302027	0.26	3	2	0	0	0	1	0	2	0	3	0
2020-03-18	12067	LK Oder-Spree	12.0	Brandenburg	2256.76	178347.0	79.02789840302027	0.26	9	3	0	0	0	1	7	1	0	9	0
2020-03-19	12067	LK Oder-Spree	12.0	Brandenburg	2256.76	178347.0	79.02789840302027	0.26	10	7	0	0	1	3	6	0	0	10	0
2020-03-18	12068	LK Ostprignitz-Ruppin	12.0	Brandenburg	2526.57	99368.0	39.32920916499444	0.25	5	4	0	0	0	0	4	1	0	5	0
2020-03-19	12068	LK Ostprignitz-Ruppin	12.0	Brandenburg	2526.57	99368.0	39.32920916499444	0.25	1	0	0	0	0	0	0	1	0	1	0
2020-03-10	12069	LK Potsdam-Mittelmark	12.0	Brandenburg	2592.06	213214.0	82.25658356673843	0.22	2	1	0	0	0	0	2	0	0	2	0
2020-03-12	12069	LK Potsdam-Mittelmark	12.0	Brandenburg	2592.06	213214.0	82.25658356673843	0.22	1	1	0	0	0	0	0	1	0	1	0
2020-03-15	12069	LK Potsdam-Mittelmark	12.0	Brandenburg	2592.06	213214.0	82.25658356673843	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-17	12069	LK Potsdam-Mittelmark	12.0	Brandenburg	2592.06	213214.0	82.25658356673843	0.22	2	2	0	0	0	1	1	0	0	2	0
2020-03-18	12069	LK Potsdam-Mittelmark	12.0	Brandenburg	2592.06	213214.0	82.25658356673843	0.22	5	1	0	0	0	0	3	2	0	5	0
2020-03-19	12069	LK Potsdam-Mittelmark	12.0	Brandenburg	2592.06	213214.0	82.25658356673843	0.22	1	0	0	0	1	0	0	0	0	1	0
2020-03-08	12071	LK Spree-Neiße	12.0	Brandenburg	1656.97	115456.0	69.67899237765319	0.27	1	1	0	0	0	0	0	1	0	1	0
2020-03-09	12071	LK Spree-Neiße	12.0	Brandenburg	1656.97	115456.0	69.67899237765319	0.27	1	0	0	0	0	0	1	0	0	1	0
2020-03-11	12071	LK Spree-Neiße	12.0	Brandenburg	1656.97	115456.0	69.67899237765319	0.27	1	1	0	0	0	0	1	0	0	1	0
2020-03-12	12071	LK Spree-Neiße	12.0	Brandenburg	1656.97	115456.0	69.67899237765319	0.27	2	2	0	0	0	0	0	2	0	2	0
2020-03-13	12071	LK Spree-Neiße	12.0	Brandenburg	1656.97	115456.0	69.67899237765319	0.27	3	2	0	0	0	3	0	0	0	3	0
2020-03-14	12071	LK Spree-Neiße	12.0	Brandenburg	1656.97	115456.0	69.67899237765319	0.27	2	2	0	0	0	0	2	0	0	2	0
2020-03-15	12071	LK Spree-Neiße	12.0	Brandenburg	1656.97	115456.0	69.67899237765319	0.27	1	0	0	0	0	0	0	1	0	1	0
2020-03-16	12071	LK Spree-Neiße	12.0	Brandenburg	1656.97	115456.0	69.67899237765319	0.27	3	1	0	0	0	0	2	1	0	3	0
2020-03-17	12071	LK Spree-Neiße	12.0	Brandenburg	1656.97	115456.0	69.67899237765319	0.27	7	4	0	0	0	1	6	0	0	7	0
2020-03-18	12071	LK Spree-Neiße	12.0	Brandenburg	1656.97	115456.0	69.67899237765319	0.27	1	1	0	0	0	1	0	0	0	1	0
2020-03-19	12071	LK Spree-Neiße	12.0	Brandenburg	1656.97	115456.0	69.67899237765319	0.27	2	2	0	0	0	1	1	0	0	2	0
2020-03-20	12071	LK Spree-Neiße	12.0	Brandenburg	1656.97	115456.0	69.67899237765319	0.27	1	0	0	0	0	1	0	0	0	1	0
2020-03-08	12072	LK Teltow-Fläming	12.0	Brandenburg	2104.24	166890.0	79.31129528951071	0.22	1	1	0	0	0	0	0	1	0	1	0
2020-03-13	12072	LK Teltow-Fläming	12.0	Brandenburg	2104.24	166890.0	79.31129528951071	0.22	1	0	0	0	0	0	0	1	0	1	0
2020-03-14	12072	LK Teltow-Fläming	12.0	Brandenburg	2104.24	166890.0	79.31129528951071	0.22	4	2	0	0	0	1	3	0	0	4	0
2020-03-17	12072	LK Teltow-Fläming	12.0	Brandenburg	2104.24	166890.0	79.31129528951071	0.22	4	3	0	0	0	0	4	0	0	4	0
2020-03-18	12072	LK Teltow-Fläming	12.0	Brandenburg	2104.24	166890.0	79.31129528951071	0.22	1	1	0	0	0	0	1	0	0	1	0
2020-03-19	12072	LK Teltow-Fläming	12.0	Brandenburg	2104.24	166890.0	79.31129528951071	0.22	2	0	0	0	0	0	2	0	0	2	0
2020-03-17	12073	LK Uckermark	12.0	Brandenburg	3076.9	120349.0	39.11371835288765	0.27	1	0	0	0	0	0	1	0	0	1	0
2020-03-18	12073	LK Uckermark	12.0	Brandenburg	3076.9	120349.0	39.11371835288765	0.27	3	2	0	0	0	0	0	2	1	3	0
2020-03-11	13003	SK Rostock	13.0	Mecklenburg-Vorpommern	181.36	208409.0	1149.145346272607	0.24	1	1	0	0	0	0	1	0	0	1	0
2020-03-12	13003	SK Rostock	13.0	Mecklenburg-Vorpommern	181.36	208409.0	1149.145346272607	0.24	3	2	0	0	0	2	1	0	0	3	0
2020-03-13	13003	SK Rostock	13.0	Mecklenburg-Vorpommern	181.36	208409.0	1149.145346272607	0.24	1	1	0	0	0	0	1	0	0	1	0
2020-03-16	13003	SK Rostock	13.0	Mecklenburg-Vorpommern	181.36	208409.0	1149.145346272607	0.24	2	2	0	0	0	1	1	0	0	2	0
2020-03-17	13003	SK Rostock	13.0	Mecklenburg-Vorpommern	181.36	208409.0	1149.145346272607	0.24	8	4	0	0	0	6	1	1	0	8	0
2020-03-18	13003	SK Rostock	13.0	Mecklenburg-Vorpommern	181.36	208409.0	1149.145346272607	0.24	5	3	0	0	0	2	3	0	0	5	0
2020-03-19	13003	SK Rostock	13.0	Mecklenburg-Vorpommern	181.36	208409.0	1149.145346272607	0.24	2	1	0	0	0	1	1	0	0	2	0
2020-03-11	13004	SK Schwerin	13.0	Mecklenburg-Vorpommern	130.52	95797.0	733.9641434262948	0.25	1	1	0	0	0	0	1	0	0	1	0
2020-03-12	13004	SK Schwerin	13.0	Mecklenburg-Vorpommern	130.52	95797.0	733.9641434262948	0.25	1	1	0	0	0	1	0	0	0	1	0
2020-03-13	13004	SK Schwerin	13.0	Mecklenburg-Vorpommern	130.52	95797.0	733.9641434262948	0.25	2	1	0	0	0	1	1	0	0	2	0
2020-03-16	13004	SK Schwerin	13.0	Mecklenburg-Vorpommern	130.52	95797.0	733.9641434262948	0.25	3	2	0	0	0	1	2	0	0	3	0
2020-03-17	13004	SK Schwerin	13.0	Mecklenburg-Vorpommern	130.52	95797.0	733.9641434262948	0.25	4	3	0	0	0	1	3	0	0	4	0
2020-03-18	13004	SK Schwerin	13.0	Mecklenburg-Vorpommern	130.52	95797.0	733.9641434262948	0.25	8	6	0	0	0	3	5	0	0	8	0
2020-03-19	13004	SK Schwerin	13.0	Mecklenburg-Vorpommern	130.52	95797.0	733.9641434262948	0.25	10	7	0	0	0	5	4	1	0	10	0
2020-03-20	13004	SK Schwerin	13.0	Mecklenburg-Vorpommern	130.52	95797.0	733.9641434262948	0.25	4	3	0	0	0	2	2	0	0	4	0
2020-03-04	13071	LK Mecklenburgische Seenplatte	13.0	Mecklenburg-Vorpommern	5495.6500000000015	260574.0	47.4145915405821	0.25	1	1	0	0	0	0	1	0	0	1	0
2020-03-09	13071	LK Mecklenburgische Seenplatte	13.0	Mecklenburg-Vorpommern	5495.6500000000015	260574.0	47.4145915405821	0.25	3	2	0	0	0	1	2	0	0	3	0
2020-03-11	13071	LK Mecklenburgische Seenplatte	13.0	Mecklenburg-Vorpommern	5495.6500000000015	260574.0	47.4145915405821	0.25	2	1	0	0	0	0	2	0	0	2	0
2020-03-12	13071	LK Mecklenburgische Seenplatte	13.0	Mecklenburg-Vorpommern	5495.6500000000015	260574.0	47.4145915405821	0.25	1	1	0	0	0	1	0	0	0	1	0
2020-03-16	13071	LK Mecklenburgische Seenplatte	13.0	Mecklenburg-Vorpommern	5495.6500000000015	260574.0	47.4145915405821	0.25	2	0	0	0	0	1	1	0	0	2	0
2020-03-17	13071	LK Mecklenburgische Seenplatte	13.0	Mecklenburg-Vorpommern	5495.6500000000015	260574.0	47.4145915405821	0.25	4	4	0	0	0	1	3	0	0	4	0
2020-03-18	13071	LK Mecklenburgische Seenplatte	13.0	Mecklenburg-Vorpommern	5495.6500000000015	260574.0	47.4145915405821	0.25	7	3	0	0	0	0	5	0	2	7	0
2020-03-19	13071	LK Mecklenburgische Seenplatte	13.0	Mecklenburg-Vorpommern	5495.6500000000015	260574.0	47.4145915405821	0.25	1	1	0	0	0	0	1	0	0	1	0
2020-03-20	13071	LK Mecklenburgische Seenplatte	13.0	Mecklenburg-Vorpommern	5495.6500000000015	260574.0	47.4145915405821	0.25	2	1	0	0	0	1	1	0	0	2	0
2020-03-08	13072	LK Rostock	13.0	Mecklenburg-Vorpommern	3431.279999999999	214635.0	62.55245855773941	0.23	2	1	0	0	0	0	0	2	0	2	0
2020-03-09	13072	LK Rostock	13.0	Mecklenburg-Vorpommern	3431.279999999999	214635.0	62.55245855773941	0.23	1	1	0	0	0	0	1	0	0	1	0
2020-03-11	13072	LK Rostock	13.0	Mecklenburg-Vorpommern	3431.279999999999	214635.0	62.55245855773941	0.23	3	2	0	0	1	0	2	0	0	3	0
2020-03-12	13072	LK Rostock	13.0	Mecklenburg-Vorpommern	3431.279999999999	214635.0	62.55245855773941	0.23	1	1	0	0	0	0	1	0	0	1	0
2020-03-13	13072	LK Rostock	13.0	Mecklenburg-Vorpommern	3431.279999999999	214635.0	62.55245855773941	0.23	3	2	0	0	0	0	3	0	0	3	0
2020-03-14	13072	LK Rostock	13.0	Mecklenburg-Vorpommern	3431.279999999999	214635.0	62.55245855773941	0.23	1	0	0	0	0	0	1	0	0	1	0
2020-03-17	13072	LK Rostock	13.0	Mecklenburg-Vorpommern	3431.279999999999	214635.0	62.55245855773941	0.23	1	1	0	0	0	0	1	0	0	1	0
2020-03-18	13072	LK Rostock	13.0	Mecklenburg-Vorpommern	3431.279999999999	214635.0	62.55245855773941	0.23	2	2	0	0	0	0	0	2	0	2	0
2020-03-19	13072	LK Rostock	13.0	Mecklenburg-Vorpommern	3431.279999999999	214635.0	62.55245855773941	0.23	2	2	0	0	0	1	0	1	0	2	0
2020-03-20	13072	LK Rostock	13.0	Mecklenburg-Vorpommern	3431.279999999999	214635.0	62.55245855773941	0.23	1	0	0	0	0	0	1	0	0	1	0
2020-03-04	13073	LK Vorpommern-Rügen	13.0	Mecklenburg-Vorpommern	3214.430000000001	225123.0	70.0351228678179	0.25	1	1	0	0	0	0	1	0	0	1	0
2020-03-05	13073	LK Vorpommern-Rügen	13.0	Mecklenburg-Vorpommern	3214.430000000001	225123.0	70.0351228678179	0.25	1	1	0	0	0	0	1	0	0	1	0
2020-03-11	13073	LK Vorpommern-Rügen	13.0	Mecklenburg-Vorpommern	3214.430000000001	225123.0	70.0351228678179	0.25	1	0	0	0	0	0	1	0	0	1	0
2020-03-12	13073	LK Vorpommern-Rügen	13.0	Mecklenburg-Vorpommern	3214.430000000001	225123.0	70.0351228678179	0.25	2	2	0	0	0	0	2	0	0	2	0
2020-03-13	13073	LK Vorpommern-Rügen	13.0	Mecklenburg-Vorpommern	3214.430000000001	225123.0	70.0351228678179	0.25	1	0	0	0	0	0	1	0	0	1	0
